0.0000000000E+0	3.6606173141E-2	0.0000000000E+0	-3.2093479524E-1	0.0000000000E+0	4.3717681000E-2
2.0000000000E-5	-6.2634057364E-3	2.0000000000E-5	-3.3963566235E-1	2.0000000000E-5	4.6887111000E-2
4.0000000000E-5	-1.9805446643E-2	4.0000000000E-5	-3.3960780275E-1	4.0000000000E-5	4.6885133000E-2
6.0000000000E-5	-2.5193057922E-2	6.0000000000E-5	-3.0488171829E-1	6.0000000000E-5	4.9105988000E-2
8.0000000000E-5	4.9714982748E-4	8.0000000000E-5	-3.2167603740E-1	8.0000000000E-5	4.6569462000E-2
1.0000000000E-4	1.4113625037E-2	1.0000000000E-4	-3.4875547017E-1	1.0000000000E-4	4.6573010000E-2
1.2000000000E-4	-2.4479490193E-2	1.2000000000E-4	-3.2240346973E-1	1.2000000000E-4	5.0375804000E-2
1.4000000000E-4	3.9818277844E-4	1.4000000000E-4	-3.4454346550E-1	1.4000000000E-4	4.5300804000E-2
1.6000000000E-4	-3.8697106710E-2	1.6000000000E-4	-3.4814620877E-1	1.6000000000E-4	4.8469050000E-2
1.8000000000E-4	-1.9805446643E-2	1.8000000000E-4	-3.3960780275E-1	1.8000000000E-4	4.6885133000E-2
2.0000000000E-4	-6.2545637141E-3	2.0000000000E-4	-3.2604061852E-1	2.0000000000E-4	4.6887523000E-2
2.2000000000E-4	-1.2472520005E-2	2.2000000000E-4	-3.0885224495E-1	2.2000000000E-4	4.8473444000E-2
2.4000000000E-4	-1.9184456019E-2	2.4000000000E-4	-3.3065183815E-1	2.4000000000E-4	4.8154975000E-2
2.6000000000E-4	-1.9175736247E-2	2.6000000000E-4	-3.1741480969E-1	2.6000000000E-4	4.8155387000E-2
2.8000000000E-4	7.3430299071E-3	2.8000000000E-4	-3.1692666515E-1	2.8000000000E-4	4.6253795000E-2
3.0000000000E-4	-6.2552246931E-3	3.0000000000E-4	-3.2614756096E-1	3.0000000000E-4	4.6886725000E-2
3.2000000000E-4	-2.5588098889E-2	3.2000000000E-4	-3.3502194282E-1	3.2000000000E-4	4.8471440000E-2
3.4000000000E-4	-1.9192317964E-2	3.4000000000E-4	-3.4378467228E-1	3.4000000000E-4	4.8155361000E-2
3.6000000000E-4	-1.8885661585E-2	3.6000000000E-4	-3.2629728925E-1	3.6000000000E-4	4.8790295000E-2
3.8000000000E-4	-6.1132335469E-3	3.8000000000E-4	-3.0842898393E-1	3.8000000000E-4	4.7521659000E-2
4.0000000000E-4	-3.1892293198E-2	4.0000000000E-4	-3.1330738334E-1	4.0000000000E-4	4.8787931000E-2
4.2000000000E-4	5.8439536046E-4	4.2000000000E-4	-3.1292776683E-1	4.2000000000E-4	4.7840900000E-2
4.4000000000E-4	-3.1909721558E-2	4.4000000000E-4	-3.3943834792E-1	4.4000000000E-4	4.8787107000E-2
4.6000000000E-4	8.1298427541E-2	4.6000000000E-4	-3.1090626360E-1	4.6000000000E-4	4.3089505000E-2
4.8000000000E-4	-1.2925673258E-2	4.8000000000E-4	-3.4406291591E-1	4.8000000000E-4	4.7203576000E-2
5.0000000000E-4	-1.2671434828E-2	5.0000000000E-4	-2.8645923808E-1	5.0000000000E-4	4.7838150000E-2
5.2000000000E-4	7.3848206538E-3	5.2000000000E-4	-3.3514588524E-1	5.2000000000E-4	4.5619659000E-2
5.4000000000E-4	-2.5985760749E-2	5.4000000000E-4	-3.5274169062E-1	5.4000000000E-4	4.7836506000E-2
5.6000000000E-4	2.8452821360E-2	5.6000000000E-4	-3.0261224075E-1	5.6000000000E-4	4.5304400000E-2
5.8000000000E-4	-1.2696089406E-2	5.8000000000E-4	-3.2622391458E-1	5.8000000000E-4	4.7838510000E-2
6.0000000000E-4	-5.8645610489E-3	6.0000000000E-4	-3.1336305972E-1	6.0000000000E-4	4.8791887000E-2
6.2000000000E-4	1.4564427233E-2	6.2000000000E-4	-3.4952655246E-1	6.2000000000E-4	4.4667462000E-2
6.4000000000E-4	4.8995689293E-4	6.4000000000E-4	-3.3504041661E-1	6.4000000000E-4	4.6571444000E-2
6.6000000000E-4	-3.1901007305E-2	6.6000000000E-4	-3.2637275529E-1	6.6000000000E-4	4.8787519000E-2
6.8000000000E-4	-2.0445361167E-2	6.8000000000E-4	-3.2144382608E-1	6.8000000000E-4	4.5613721000E-2
7.0000000000E-4	-3.3349752445E-2	7.0000000000E-4	-3.3968712367E-1	7.0000000000E-4	4.6882357000E-2
7.2000000000E-4	-1.9175736247E-2	7.2000000000E-4	-3.1741480969E-1	7.2000000000E-4	4.8155387000E-2
7.4000000000E-4	-6.3921495804E-3	7.4000000000E-4	-3.3057078384E-1	7.4000000000E-4	4.6252203000E-2
7.6000000000E-4	5.5035386186E-4	7.6000000000E-4	-3.0368682857E-1	7.6000000000E-4	4.7205992000E-2
7.8000000000E-4	-2.0461011638E-2	7.8000000000E-4	-3.4906240103E-1	7.8000000000E-4	4.5615291000E-2
8.0000000000E-4	-1.9160011974E-2	8.0000000000E-4	-2.9114852232E-1	8.0000000000E-4	4.8154615000E-2
8.2000000000E-4	9.1917431281E-2	8.2000000000E-4	-3.1528567023E-1	8.2000000000E-4	4.1502400000E-2
8.4000000000E-4	7.3023695586E-3	8.4000000000E-4	-2.9920025688E-1	8.4000000000E-4	4.6887931000E-2
8.6000000000E-4	-1.2480383745E-2	8.6000000000E-4	-3.2189897105E-1	8.6000000000E-4	4.8473830000E-2
8.8000000000E-4	-6.3755648987E-3	8.8000000000E-4	-3.0322389376E-1	8.8000000000E-4	4.6251431000E-2
9.0000000000E-4	-5.8639322677E-3	9.0000000000E-4	-3.1326050206E-1	9.0000000000E-4	4.8792685000E-2
9.2000000000E-4	-3.2371543406E-2	9.2000000000E-4	-3.3072855094E-1	9.2000000000E-4	4.8152199000E-2
9.4000000000E-4	7.3430299071E-3	9.4000000000E-4	-3.1692666515E-1	9.4000000000E-4	4.6253795000E-2
9.6000000000E-4	6.2551286297E-4	9.6000000000E-4	-3.0888044667E-1	9.6000000000E-4	4.8475422000E-2
9.8000000000E-4	-1.3152554054E-2	9.8000000000E-4	-3.4870014753E-1	9.8000000000E-4	4.6569054000E-2
1.0000000000E-3	5.8386163136E-4	1.0000000000E-3	-3.1303235934E-1	1.0000000000E-3	4.7840102000E-2
1.0200000000E-3	4.8111452632E-4	1.0200000000E-3	-3.4872781003E-1	1.0200000000E-3	4.6571032000E-2
1.0400000000E-3	-2.5985760749E-2	1.0400000000E-3	-3.5274169062E-1	1.0400000000E-3	4.7836506000E-2
1.0600000000E-3	-6.1213064379E-3	1.0600000000E-3	-3.2173701700E-1	1.0600000000E-3	4.7522045000E-2
